tienda,nombre,marca,precio,stock,categoria,url,imagen
Plaza Vea,Yogurt Parcialmente Descremado GLORIA Tutti Frutti Botella 946g,GLORIA,6.3,Sí,Lácteos y Huevos / Yogurt / Yogurt Bebible,https://www.plazavea.com.pe/yogurt-bebible-gloria-sabor-a-tutifruti-botella-946g/p,https://plazavea.vteximg.com.br/arquivos/ids/31885611-184-184/20326322.jpg?v=638907250207830000
Plaza Vea,Yogurt Bebible GLORIA Sabor a Durazno Botella 946g,GLORIA,6.3,Sí,Lácteos y Huevos / Yogurt / Yogurt Bebible,https://www.plazavea.com.pe/yogurt-bebible-gloria-sabor-a-durazno-botella-946g/p,https://plazavea.vteximg.com.br/arquivos/ids/31877532-184-184/20326306.jpg?v=638906850565500000
Plaza Vea,Yogurt Bebible GLORIA Sabor a Lúcuma Botella 180g,GLORIA,2.0,Sí,Lácteos y Huevos / Yogurt / Yogurt Bebible,https://www.plazavea.com.pe/yogurt-bebible-gloria-lucuma-botella-180g/p,https://plazavea.vteximg.com.br/arquivos/ids/32991585-184-184/20326301.jpg?v=638987499487000000
Plaza Vea,Margarina Clásica DORINA Pote 900g,DORINA,23.9,Sí,Lácteos y Huevos / Mantequilla y Margarina / Margarina,https://www.plazavea.com.pe/margarina-clasica-dorina-pote-900g/p,https://plazavea.vteximg.com.br/arquivos/ids/17642220-184-184/20283394.jpg?v=637986299690400000
Plaza Vea,Margarina Light DORINA Pote 220g,DORINA,7.9,Sí,Lácteos y Huevos / Mantequilla y Margarina / Margarina,https://www.plazavea.com.pe/margarina-light-dorina-pote-220g/p,https://plazavea.vteximg.com.br/arquivos/ids/17642218-184-184/20283393.jpg?v=637986299127930000
Plaza Vea,Mezcla Láctea IDEAL Light Lata 390g Paquete 6un,IDEAL,22.0,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.plazavea.com.pe/mezcla-lactea-ideal-light-lata-390g-paquete-6un/p,https://plazavea.vteximg.com.br/arquivos/ids/27427612-184-184/20282483.jpg?v=638282894155170000
Plaza Vea,Yogurt Griego VAKIMU Sabor a Fresa Pote 500g,VAKIMU,10.2,Sí,Lácteos y Huevos / Yogurt / Yogurt Griego,https://www.plazavea.com.pe/yogurt-griego-vakimu-sabor-a-fresa-pote-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/26772848-184-184/20281282.jpg?v=638231905914800000
Plaza Vea,Yogurt Griego VAKIMU Sabor a Mora Pote 500g,VAKIMU,10.2,Sí,Lácteos y Huevos / Yogurt / Yogurt Griego,https://www.plazavea.com.pe/yogurt-griego-vakimu-sabor-a-mora-pote-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/26772845-184-184/20281285.jpg?v=638231905782500000
Plaza Vea,Crema a Base de Mantequilla Light con Sal LAIVE Pote 180g,LAIVE,13.9,Sí,Lácteos y Huevos / Mantequilla y Margarina / Mantequilla,https://www.plazavea.com.pe/crema-a-base-de-mantequilla-light-con-sal-laive-pote-180g/p,https://plazavea.vteximg.com.br/arquivos/ids/16382369-184-184/20280661.jpg?v=637970172739200000
Plaza Vea,Mantequilla con Sal LAIVE Pote 180g,LAIVE,12.4,Sí,Lácteos y Huevos / Mantequilla y Margarina / Mantequilla,https://www.plazavea.com.pe/mantequilla-con-sal-laive-pote-180g/p,https://plazavea.vteximg.com.br/arquivos/ids/31329754-184-184/20280662.jpg?v=638826990640700000
Plaza Vea,Bebida de Soya UHT SOY VIDA Caja 1L,SOY VIDA,5.5,Sí,Lácteos y Huevos / Leche / Leche de Soya y Otras Bebidas Vegetales,https://www.plazavea.com.pe/bebida-de-soya-uht-soy-vida-caja-1l/p,https://plazavea.vteximg.com.br/arquivos/ids/28516752-184-184/20236489.jpg?v=638374470763500000
Plaza Vea,Yogurt Bebible GLORIA Sabor Natural Botella 946g,GLORIA,6.3,Sí,Lácteos y Huevos / Yogurt / Yogurt Bebible,https://www.plazavea.com.pe/yogurt-bebible-gloria-sabor-natural-botella-946g/p,https://plazavea.vteximg.com.br/arquivos/ids/32611684-184-184/20235596.jpg?v=638962321899470000
Plaza Vea,Shake Capuccino UHT GLORIA Botella 320ml,GLORIA,3.5,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.plazavea.com.pe/shake-capuccino-uht-gloria-botella-320ml/p,https://plazavea.vteximg.com.br/arquivos/ids/1901965-184-184/20235593.jpg?v=637593193549400000
Plaza Vea,Margarina LA DANESA Barra 500g,LA DANESA,9.9,Sí,Lácteos y Huevos / Mantequilla y Margarina / Margarina,https://www.plazavea.com.pe/margarina-la-danesa-barra-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/808063-184-184/20209324.jpg?v=638887164853130000
Plaza Vea,Leche UHT GLORIA Entera Bolsa 800ml,GLORIA,4.6,Sí,Lácteos y Huevos / Leche / Leche Fresca y UHT Larga Vida,https://www.plazavea.com.pe/leche-gloria-uht-entera-bolsa-900ml/p,https://plazavea.vteximg.com.br/arquivos/ids/31830066-184-184/20198432.jpg?v=638906081736830000
Plaza Vea,Leche UHT GLORIA Light Bolsa 800ml,GLORIA,4.6,Sí,Lácteos y Huevos / Leche / Leche Fresca y UHT Larga Vida,https://www.plazavea.com.pe/leche-gloria-uht-light-bolsa-800ml/p,https://plazavea.vteximg.com.br/arquivos/ids/31879702-184-184/20198433.jpg?v=638912155511630000
Plaza Vea,Leche Chocolatada UHT GLORIA Bolsa 800ml,GLORIA,5.5,Sí,Lácteos y Huevos / Leche / Leche Chocolatada,https://www.plazavea.com.pe/leche-chocolatada-uht-gloria-bolsa-800ml/p,https://plazavea.vteximg.com.br/arquivos/ids/32618234-184-184/20198430.jpg?v=638968309084170000
Plaza Vea,Yogurt Descremado Edulcorado GLORIA Slim Fresa Botella 1Kg,GLORIA,6.5,Sí,Lácteos y Huevos / Yogurt / Yogurt Especial y Funcional,https://www.plazavea.com.pe/yogurt-descremado-gloria-slim-fresa-botella-1kg/p,https://plazavea.vteximg.com.br/arquivos/ids/27461681-184-184/20189499.jpg?v=638292394953330000
Plaza Vea,Yogurt Descremado Edulcorado GLORIA Slim Vainilla Botella 1Kg,GLORIA,6.5,Sí,Lácteos y Huevos / Yogurt / Yogurt Especial y Funcional,https://www.plazavea.com.pe/yogurt-descremado-gloria-slim-vainilla-botella-1kg/p,https://plazavea.vteximg.com.br/arquivos/ids/27461682-184-184/20189502.jpg?v=638292395006830000
Plaza Vea,Margarina LAIVE Swis Barra 200g,LAIVE,4.9,Sí,Lácteos y Huevos / Mantequilla y Margarina / Margarina,https://www.plazavea.com.pe/margarina-laive-swis-barra-200g/p,https://plazavea.vteximg.com.br/arquivos/ids/8656721-184-184/20181521.jpg?v=637836642422200000
Plaza Vea,Margarina LAIVE Swis Pote 450g,LAIVE,9.9,Sí,Lácteos y Huevos / Mantequilla y Margarina / Margarina,https://www.plazavea.com.pe/margarina-laive-swis-pote-450g/p,https://plazavea.vteximg.com.br/arquivos/ids/8636233-184-184/20181507.jpg?v=637836417280130000
Plaza Vea,Yogurt Griego LAIVE Mango y Maracuyá Botella 800g,LAIVE,9.9,Sí,Lácteos y Huevos / Yogurt / Yogurt Griego,https://www.plazavea.com.pe/yogurt-griego-laive-mango-y-maracuya-botellan-800g/p,https://plazavea.vteximg.com.br/arquivos/ids/30708231-184-184/20172322.jpg?v=638764128606000000
Plaza Vea,Bebida de Almendra NATURE'S HEART Vainilla Sin Azúcar Caja 946ml,NATURE'S HEART,12.99,Sí,Lácteos y Huevos / Leche / Leche de Soya y Otras Bebidas Vegetales,https://www.plazavea.com.pe/bebida-de-almendra-nature-s-heart-vainilla-sin-azucar-caja-946ml/p,https://plazavea.vteximg.com.br/arquivos/ids/25844971-184-184/20161084.jpg?v=638135136618970000
Plaza Vea,Huevos Blancos LA CALERA Paquete 15un,LA CALERA,11.2,Sí,Lácteos y Huevos / Huevos,https://www.plazavea.com.pe/huevos-blancos-la-calera-paquete-15un/p,https://plazavea.vteximg.com.br/arquivos/ids/29018246-184-184/20142668.jpg?v=638500304879730000
Plaza Vea,Yogurt Frutado DANLAC Fresa Frasco 160g,DANLAC,4.9,Sí,Lácteos y Huevos / Yogurt / Yogurt Frutado,https://www.plazavea.com.pe/yogurt-frutado-danlac-fresa-vaso-160g/p,https://plazavea.vteximg.com.br/arquivos/ids/28872083-184-184/20103224.jpg?v=638464017016870000
Plaza Vea,Yogurt Frutado DANLAC Frutos del Bosque Frasco 160g,DANLAC,4.9,Sí,Lácteos y Huevos / Yogurt / Yogurt Frutado,https://www.plazavea.com.pe/yogurt-bebible-danlac-frutos-del-bosque-vaso-160g/p,https://plazavea.vteximg.com.br/arquivos/ids/28872090-184-184/20103225.jpg?v=638464017293900000
Plaza Vea,Yogurt TIGO Parfait Natural con Fresas y Granola Vaso 155g,TIGO,5.5,Sí,Lácteos y Huevos / Yogurt / Yogurt Griego,https://www.plazavea.com.pe/yogurt-tigo-parfait-natural-con-fresas-y-granola-vaso-155g/p,https://plazavea.vteximg.com.br/arquivos/ids/1513515-184-184/20077068.jpg?v=637547909203370000
Plaza Vea,Yogurt Griego LAIVE con Trozos de Blueberry Vaso 120g,LAIVE,2.4,Sí,Lácteos y Huevos / Yogurt / Yogurt Griego,https://www.plazavea.com.pe/yogurt-laive-griego-con-trozos-de-blueberry-vaso-120g/p,https://plazavea.vteximg.com.br/arquivos/ids/8636101-184-184/20066445.jpg?v=637836415910230000
Plaza Vea,Yogurt TIGO Mix Bolitas de Chocolate Vaso 125g,TIGO,3.0,Sí,Lácteos y Huevos / Yogurt / Yogurt con Cereal,https://www.plazavea.com.pe/yogurt-tigo-mix-vainilla-con-hojuelas-vaso-125g/p,https://plazavea.vteximg.com.br/arquivos/ids/2199265-184-184/20064383.jpg?v=637637022981130000
Plaza Vea,Alimento Lácteo LAIVE Biodefensa Sabor a Vainilla Francesa Botella 100ml Paquete 4un,LAIVE,6.2,Sí,Lácteos y Huevos / Yogurt / Yogurt Bebible,https://www.plazavea.com.pe/yogurt-laive-bio-defensa-vainilla-francesa-paquete-4un-botella-100ml/p,https://plazavea.vteximg.com.br/arquivos/ids/8636104-184-184/981377.jpg?v=637836416010230000
Plaza Vea,Yogurt Bebible GLORIA sin Lactosa Fresa Botella 1Kg,GLORIA,7.3,Sí,Lácteos y Huevos / Yogurt / Yogurt Bebible,https://www.plazavea.com.pe/yogurt-bebible-gloria-sin-lactosa-fresa-botella-1kg/p,https://plazavea.vteximg.com.br/arquivos/ids/29385862-184-184/920127---GLORIA-YOGURT-ZERO-LACTO-FRESA-BT-1KG.jpg?v=638604737968670000
Plaza Vea,Yogurt Griego LAIVE con Trozos de Fresa Vaso 120g,LAIVE,2.4,Sí,Lácteos y Huevos / Yogurt / Yogurt Griego,https://www.plazavea.com.pe/yogurt-laive-griego-con-trozos-de-fresa-vaso-120g/p,https://plazavea.vteximg.com.br/arquivos/ids/13066640-184-184/20082588.jpg?v=637916544533970000
Plaza Vea,Manteca PALMA TROPICAL Paquete 200g,TROPICAL,3.0,Sí,Lácteos y Huevos / Mantequilla y Margarina / Margarina,https://www.plazavea.com.pe/manteca-palma-tropical-paquete-200g/p,https://plazavea.vteximg.com.br/arquivos/ids/1265058-184-184/125871.jpg?v=637520241210370000
Plaza Vea,Leche Chocolatada DANLAC Botella 900ml,DANLAC,8.6,Sí,Lácteos y Huevos / Leche / Leche Chocolatada,https://www.plazavea.com.pe/leche-chocolatada-danlac-botella-900ml/p,https://plazavea.vteximg.com.br/arquivos/ids/13600188-184-184/22767.jpg?v=637927779062530000
Plaza Vea,Bebida de Leche Chocolatada LA PREFERIDA Bolsa 800ml,LA PREFERIDA,3.49,Sí,Lácteos y Huevos / Leche / Leche Chocolatada,https://www.plazavea.com.pe/bebida-de-leche-chocolatada-la-preferida-bolsa-800ml/p,https://plazavea.vteximg.com.br/arquivos/ids/31052020-184-184/990794.jpg?v=638783136217600000
Plaza Vea,Pack Huevos de Codorniz LA CALERA Bandeja 18un x 2un,LA CALERA,11.2,Sí,Packs / Packs Lácteos y Huevos,https://www.plazavea.com.pe/pack-huevos-de-codorniz-la-calera-bandeja-18un-x-2un/p,https://plazavea.vteximg.com.br/arquivos/ids/32956564-184-184/K0000014529.jpg?v=638984805259700000
Plaza Vea,Yogurt Griego LAIVE Frutos Rojos Botella 1.5Kg,LAIVE,17.0,Sí,Lácteos y Huevos / Yogurt / Yogurt Griego,https://www.plazavea.com.pe/yogurt-griego-laive-frutos-rojos-botella-1-5kg/p,https://plazavea.vteximg.com.br/arquivos/ids/32417197-184-184/20565400.jpg?v=638950587010670000
Plaza Vea,Leche sin Lactosa VIGOR UHT Semidescremada Bolsa 800ml Paquete 3un,VIGOR,13.9,Sí,Lácteos y Huevos / Leche / Leche Fresca y UHT Larga Vida,https://www.plazavea.com.pe/leche-sin-lactosa-vigor-uht-semidescremada-bolsa-800ml-paquete-3un/p,https://plazavea.vteximg.com.br/arquivos/ids/31954308-184-184/20506863.jpg?v=638918559911130000
Plaza Vea,Yogurt de Vainilla BELL'S con Bolitas de Chocolate Vaso 125g,BELL'S,2.6,Sí,Lácteos y Huevos / Yogurt / Yogurt con Cereal,https://www.plazavea.com.pe/yogurt-de-vainilla-bells-con-bolitas-de-chocolate-vaso-125g/p,https://plazavea.vteximg.com.br/arquivos/ids/31531423-184-184/20433295.jpg?v=638859634890230000
Plaza Vea,Yogurt Skyr PLUSA Sabor Fresa Pote 180g,PLUSA,7.9,Sí,Lácteos y Huevos / Yogurt / Yogurt Bebible,https://www.plazavea.com.pe/yogurt-skyr-plusa-sabor-fresa-pote-180g/p,https://plazavea.vteximg.com.br/arquivos/ids/31605677-184-184/20502730.jpg?v=638869993487800000
Plaza Vea,Yogurt GLORIA Pro Day Sabor Manzana Verde Botella 300g,GLORIA,5.2,Sí,Lácteos y Huevos / Yogurt / Yogurt Especial y Funcional,https://www.plazavea.com.pe/yogurt-gloria-pro-day-sabor-manzana-verde-botella-300g/p,https://plazavea.vteximg.com.br/arquivos/ids/31523031-184-184/20502731.jpg?v=638858882771570000
Plaza Vea,Leche sin Lactosa VIGOR Bolsa 800ml,VIGOR,4.9,Sí,Lácteos y Huevos / Leche / Leche Fresca y UHT Larga Vida,https://www.plazavea.com.pe/leche-sin-lactosa-vigor-bolsa-800ml/p,https://plazavea.vteximg.com.br/arquivos/ids/30779251-184-184/20469084.jpg?v=638769314848800000
Plaza Vea,Bebida Coco sin Endulzar LAIVE Vio Caja 946ml Paquete 2un,LAIVE,18.5,Sí,Lácteos y Huevos / Leche / Leche Fresca y UHT Larga Vida,https://www.plazavea.com.pe/bebida-coco-sin-endulzar-laive-vio-caja-946ml-paquete-2un/p,https://plazavea.vteximg.com.br/arquivos/ids/30249778-184-184/20465348.jpg?v=638682060933130000
Plaza Vea,Bebida Almendra sin Endulzar LAIVE Vio Caja 946ml Paquete 2un,LAIVE,18.5,Sí,Lácteos y Huevos / Leche / Leche Fresca y UHT Larga Vida,https://www.plazavea.com.pe/bebida-almendra-sin-endulzar-laive-vio-caja-946ml-paquete-2un/p,https://plazavea.vteximg.com.br/arquivos/ids/30249776-184-184/20465346.jpg?v=638682060837570000
Plaza Vea,Yogurt Deslactosado YOLEIT Chirimoya Galón 1.6Kg,YOLEIT,9.9,Sí,Lácteos y Huevos / Yogurt / Yogurt Frutado,https://www.plazavea.com.pe/yogurt-deslactosado-yoleit-chirimoya-galon-1-6kg/p,https://plazavea.vteximg.com.br/arquivos/ids/30249767-184-184/20465098.jpg?v=638682060328000000
Plaza Vea,Yogurt Griego DANLAC Aguaymanto con Zanahoria Frasco 420g,DANLAC,14.9,Sí,Lácteos y Huevos / Yogurt / Yogurt Griego,https://www.plazavea.com.pe/yogurt-griego-danlac-aguaymanto-con-zanahoria-frasco-420g/p,https://plazavea.vteximg.com.br/arquivos/ids/30022035-184-184/20464198.jpg?v=638663917234170000
Plaza Vea,Yogurt Griego LAIVE Frutos Rojos Pote 800g,LAIVE,13.5,Sí,Lácteos y Huevos / Yogurt / Yogurt Griego,https://www.plazavea.com.pe/yogurt-griego-laive-frutos-rojos-pote-800g/p,https://plazavea.vteximg.com.br/arquivos/ids/29809455-184-184/20464201.jpg?v=638654709292030000
Plaza Vea,Yogurt Griego Original LAIVE Pote 800g,LAIVE,13.5,Sí,Lácteos y Huevos / Yogurt / Yogurt Griego,https://www.plazavea.com.pe/yogurt-griego-original-laive-pote-800g/p,https://plazavea.vteximg.com.br/arquivos/ids/31997919-184-184/20464197.jpg?v=638924274460900000
Plaza Vea,Yogurt Griego de Vainilla LA ABUELA Bajo en Grasa Envase 150g,LA ABUELA,5.4,Sí,Lácteos y Huevos / Yogurt / Yogurt Griego,https://www.plazavea.com.pe/yogurt-griego-de-vainilla-la-abuela-bajo-en-grasa-envase-150g/p,https://plazavea.vteximg.com.br/arquivos/ids/29506537-184-184/20427048.jpg?v=638621582590870000
Plaza Vea,"Yogurt GLORIA ActiBio con Linaza Sabor a Higo, Guindón y Pasas Botella 950g",GLORIA,6.9,Sí,Lácteos y Huevos / Yogurt / Yogurt Bebible,https://www.plazavea.com.pe/yogurt-gloria-actibio-con-linaza-sabor-a-higo-guindon-y-pasas-botella-950g/p,https://plazavea.vteximg.com.br/arquivos/ids/29089850-184-184/20423978.jpg?v=638521147674770000
Plaza Vea,Yogurt GLORIA ActiBio con Linaza Sabor a Vainilla Botella 950g,GLORIA,6.9,Sí,Lácteos y Huevos / Yogurt / Yogurt Bebible,https://www.plazavea.com.pe/yogurt-gloria-actibio-con-linaza-sabor-a-vainilla-botella-950g/p,https://plazavea.vteximg.com.br/arquivos/ids/29089843-184-184/20423987.jpg?v=638521144900900000
Plaza Vea,Alimento Lácteo LAIVE Yopi Mix Chocorocks Vaso 116g,LAIVE,2.8,Sí,Lácteos y Huevos / Yogurt / Yogurt con Cereal,https://www.plazavea.com.pe/alimento-lacteo-laive-yopi-mix-chocorocks-vaso-116g/p,https://plazavea.vteximg.com.br/arquivos/ids/29071491-184-184/20423952.jpg?v=638514204955400000
Plaza Vea,Yogurt Zero Lactosa  GLORIA Sabor a Vainilla Botella 1Kg,GLORIA,7.3,Sí,Lácteos y Huevos / Yogurt / Yogurt Bebible,https://www.plazavea.com.pe/yogurt-zero-lactosagloria-sabor-a-vainilla-botella-1kg/p,https://plazavea.vteximg.com.br/arquivos/ids/29033729-184-184/20402672.jpg?v=638501481920930000
Plaza Vea,Mezcla Láctea PURA VIDA Lata 390g,PURA VIDA,3.4,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.plazavea.com.pe/mezcla-lactea-pura-vida-lata-390g/p,https://plazavea.vteximg.com.br/arquivos/ids/29165109-184-184/20402681.jpg?v=638542371985170000
Plaza Vea,Mantequila SPREAD 100% Almendras Frasco 230g,SPREAD,22.0,Sí,Lácteos y Huevos / Mantequilla y Margarina / Mantequilla,https://www.plazavea.com.pe/mantequila-spread-100-almendras-frasco-230g/p,https://plazavea.vteximg.com.br/arquivos/ids/31834529-184-184/20394561.jpg?v=638896963708670000
Plaza Vea,Fórmula Láctea NAN 2 Bebés Lata 390g Paquete 6un,NAN,36.2,Sí,Bebé e Infantil / Alimentación del Bebé / Fórmulas Infantiles,https://www.plazavea.com.pe/formula-lactea-nan-2-bebes-lata-390g-paquete-6un/p,https://plazavea.vteximg.com.br/arquivos/ids/33046055-184-184/20394259.jpg?v=638993357896570000
Plaza Vea,Yogurt Bebible BELL'S Sabor a Fresa Galón 1.7Kg,BELL'S,8.5,Sí,Lácteos y Huevos / Yogurt / Yogurt Bebible,https://www.plazavea.com.pe/yogurt-bebible-bells-sabor-a-fresa-galon-1-7kg/p,https://plazavea.vteximg.com.br/arquivos/ids/28635988-184-184/20325179.jpg?v=638403606943900000
Plaza Vea,Yogurt Bebible BELL'S Sabor a Vainilla Botella 1.7Kg,BELL'S,8.5,Sí,Lácteos y Huevos / Yogurt / Yogurt Bebible,https://www.plazavea.com.pe/yogurt-bebible-bells-sabor-a-vainilla-botella-1-7kg/p,https://plazavea.vteximg.com.br/arquivos/ids/28635986-184-184/20325185.jpg?v=638403606185600000
Plaza Vea,Yogurt LAIVE Protein Frutos Rojos Botella 800g,LAIVE,11.29,Sí,Lácteos y Huevos / Yogurt / Yogurt Bebible,https://www.plazavea.com.pe/yogurt-laive-protein-frutos-rojos-botella-800g/p,https://plazavea.vteximg.com.br/arquivos/ids/30482034-184-184/20391161.jpg?v=638739936814200000
Plaza Vea,Leche LAIVE UHT Light Tetrapack 946ml,LAIVE,6.6,Sí,Lácteos y Huevos / Leche / Leche Fresca y UHT Larga Vida,https://www.plazavea.com.pe/leche-laive-uht-light-tetrapack-946ml/p,https://plazavea.vteximg.com.br/arquivos/ids/28527020-184-184/20393009.jpg?v=638376595103470000
Plaza Vea,Yogurt Bebible TIGO Vainilla Doypack 140g,TIGO,3.29,Sí,Lácteos y Huevos / Yogurt / Yogurt Bebible,https://www.plazavea.com.pe/yogurt-bebible-tigo-vainilla-doypack-140g/p,https://plazavea.vteximg.com.br/arquivos/ids/28019350-184-184/20389880.jpg?v=638337854026970000
Plaza Vea,Yogurt Bebible LAIVE Bio Sabor a Mora Botella 930g,LAIVE,5.7,Sí,Lácteos y Huevos / Yogurt / Yogurt Bebible,https://www.plazavea.com.pe/yogurt-bebible-laive-bio-sabor-a-mora-botella-930g/p,https://plazavea.vteximg.com.br/arquivos/ids/32510789-184-184/20385690.jpg?v=638956198850970000
Plaza Vea,Yogurt Bebible LAIVE Bio Sabor a Vainilla Botella 930g,LAIVE,5.7,Sí,Lácteos y Huevos / Yogurt / Yogurt Bebible,https://www.plazavea.com.pe/yogurt-bebible-laive-bio-sabor-a-vainilla-botella-930g/p,https://plazavea.vteximg.com.br/arquivos/ids/32510787-184-184/20385688.jpg?v=638956198817330000
Plaza Vea,Yogurt Griego VAKIMU Sabor Arándanos Pote 160g,VAKIMU,5.7,Sí,Lácteos y Huevos / Yogurt / Yogurt Griego,https://www.plazavea.com.pe/yogurt-griego-vakimu-sabor-arandanos-pote-160g/p,https://plazavea.vteximg.com.br/arquivos/ids/27580750-184-184/20358396.jpg?v=638316349968830000
Plaza Vea,Yogurt LAIVE Sbelt Sabor a Fresa y Linaza Galonera 1.7Kg,LAIVE,12.5,Sí,Lácteos y Huevos / Yogurt / Yogurt Bebible,https://www.plazavea.com.pe/yogurt-laive-sbelt-sabor-a-fresa-y-linaza-galonera-1-7kg/p,https://plazavea.vteximg.com.br/arquivos/ids/27457343-184-184/20365882.jpg?v=638291300484730000
Plaza Vea,Claras de Huevo ENKEL FOODS Tetrapack 500g,ENKEL FOODS,22.9,Sí,Lácteos y Huevos / Huevos,https://www.plazavea.com.pe/claras-de-huevo-enkel-foods-tetrapack-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/27215667-184-184/20356793.jpg?v=638272286233030000
Plaza Vea,Bebida de Avena ORASI Barista Caja 1L,ORASI,14.9,Sí,Lácteos y Huevos / Leche / Leche de Soya y Otras Bebidas Vegetales,https://www.plazavea.com.pe/bebida-de-avena-orasi-barista-caja-1l/p,https://plazavea.vteximg.com.br/arquivos/ids/27140277-184-184/20357177.jpg?v=638254374364870000
Plaza Vea,Leche GLORIA Niños Lata 170g Paquete 6un,GLORIA,14.9,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.plazavea.com.pe/leche-gloria-ninos-lata-170g-paquete-6un/p,https://plazavea.vteximg.com.br/arquivos/ids/26269953-184-184/20329458.jpg?v=638188476581170000
Plaza Vea,Bebida de Coco y Vainilla NATURE'S HEART sin Azúcar Caja 946ml,NATURE'S HEART,12.99,Sí,Lácteos y Huevos / Leche / Leche de Soya y Otras Bebidas Vegetales,https://www.plazavea.com.pe/bebida-de-coco-y-vainilla-natures-heart-sin-azucar-caja-946ml/p,https://plazavea.vteximg.com.br/arquivos/ids/26057084-184-184/20352716.jpg?v=638169479225100000
Plaza Vea,Yogurt Batido GLORIA Griego con Miel Botella 950g,GLORIA,10.9,Sí,Lácteos y Huevos / Yogurt / Yogurt Griego,https://www.plazavea.com.pe/yogurt-batido-gloria-griego-con-miel-botella-950g/p,https://plazavea.vteximg.com.br/arquivos/ids/25708132-184-184/20328243.jpg?v=638121962480500000
Plaza Vea,Yogurt Bebible TIGO Fresa Doypack 140g,TIGO,3.29,Sí,Lácteos y Huevos / Yogurt / Yogurt Bebible,https://www.plazavea.com.pe/yogurt-bebible-tigo-fresa-doypack-140g/p,https://plazavea.vteximg.com.br/arquivos/ids/25708096-184-184/20327790.jpg?v=638121952983470000
Plaza Vea,Yogurt Parcialmente Descremado GLORIA Sabor a Guanábana Botella 946g,GLORIA,6.3,Sí,Lácteos y Huevos / Yogurt / Yogurt Bebible,https://www.plazavea.com.pe/yogurt-parcialmente-descremado-gloria-sabor-a-guanabana-botella-946g/p,https://plazavea.vteximg.com.br/arquivos/ids/31877531-184-184/20326317.jpg?v=638906850547470000
Plaza Vea,Yogurt LAIVE Protein + Vainilla Botella 800g,LAIVE,11.29,Sí,Lácteos y Huevos / Yogurt / Yogurt Bebible,https://www.plazavea.com.pe/yogurt-laive-proteinvainilla-botella-800g/p,https://plazavea.vteximg.com.br/arquivos/ids/30482033-184-184/20325762.jpg?v=638739936772430000
Plaza Vea,Bebida de Soya sin Azúcar UHT ORASI Caja 1L,ORASI,14.3,Sí,Lácteos y Huevos / Leche / Leche de Soya y Otras Bebidas Vegetales,https://www.plazavea.com.pe/bebida-de-soya-sin-azucar-uht-orasi-caja-1l/p,https://plazavea.vteximg.com.br/arquivos/ids/25700264-184-184/20283148.jpg?v=638115268834330000
Plaza Vea,Yogurt Griego VAKIMU Sabor a Guanábana Pote 500g,VAKIMU,10.2,Sí,Lácteos y Huevos / Yogurt / Yogurt Griego,https://www.plazavea.com.pe/yogurt-griego-vakimu-sabor-a-guanabana-pote-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/26772851-184-184/20281290.jpg?v=638231906025100000
Plaza Vea,Yogurt Griego VAKIMU Sabor a Frutos del Bosque Pote 160g,VAKIMU,5.7,Sí,Lácteos y Huevos / Yogurt / Yogurt Griego,https://www.plazavea.com.pe/yogurt-griego-vakimu-sabor-a-frutos-del-bosque-pote-160g/p,https://plazavea.vteximg.com.br/arquivos/ids/26772847-184-184/20281289.jpg?v=638231905866370000
Plaza Vea,Mezcla Láctea en Polvo ANCHOR Bolsa 96g,ANCHOR,4.4,Sí,Lácteos y Huevos / Leche / Leche en Polvo,https://www.plazavea.com.pe/mezcla-lactea-en-polvo-anchor-bolsa-96g/p,https://plazavea.vteximg.com.br/arquivos/ids/27427588-184-184/20281292.jpg?v=638282892966200000
Plaza Vea,Yogurt Griego Descremado DANLAC Sabor a Mango Vaso 420g,DANLAC,12.79,Sí,Lácteos y Huevos / Yogurt / Yogurt Griego,https://www.plazavea.com.pe/yogurt-griego-descremado-danlac-sabor-a-mango-vaso-420g/p,https://plazavea.vteximg.com.br/arquivos/ids/28872094-184-184/20280274.jpg?v=638464017444770000
Plaza Vea,Mezcla Láctea en Polvo BONLÉ Bolsa 96g,BONLÉ,2.69,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.plazavea.com.pe/mezcla-lactea-en-polvo-bonle-bolsa-96g/p,https://plazavea.vteximg.com.br/arquivos/ids/5098562-184-184/20254397.jpg?v=637770352826000000
Plaza Vea,Mezcla Láctea en Polvo ANCHOR Lata  800g,ANCHOR,33.0,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.plazavea.com.pe/mezcla-lactea-en-polvo-anchor-lata800g/p,https://plazavea.vteximg.com.br/arquivos/ids/27427550-184-184/20236486.jpg?v=638282888961330000
